ID	ID_Consutoriamigo	APERTURA_DT	EDAD	GENERO	ESTRATO	ACTIVIDAD_ECONOMICA	ESTADO_CIVIL	RANGO EDAD	BASE	FECHA_ENCUESTA	Probabilidad_Recomendacion	Productos_Tibamoa	Frecuencia_uso_CA	Uso_ppal_CA	Principal_uso_Cred Consum	Principal_uso_TC_Tibapuntos	Identificacion_afirm_comunicacion	Identificacion_afirm_conocimiento	Identificacion_afirm_disp_compra	2_aspectos_mas_importantes_escoger_ entidad_financiera	Que_impotante_Satisfaccion_EF	Busqueda_info_producto	Solicitud_productos	Consulta_info_y_caracteristicas_prod	Transacciones (compras, pagos, abonos, etc.)	modo_Realizar_consulta_o_requerimiento	Radicar_queja_reclamo	Primer_canal_alternativo	Web B Tibamoa	App B Tibamoa	Banca en linea B Tibamoa	Chat WhatsApp B Tibamoa	Telefono B Tibamoa	Cajeros electronicos	Oficinas B Tibamoa	Correo electronico B Tibamoa	Disposicion_recibir_comunic_Tibamoa	Informacion de beneficios	Informacion de ofertas comerciales	Notificaciones de estados de tramites	Si Tibamoa excelente, estaria dispuesto a:	Si igual tiempo seguiria cliente	Otras entidades que lo atienden	Banco Principal	Billetera digital preferida	Que_valora de bco ppal	dummie prod Cuenta de Ahorros/MCAmiga 	dummie prd Credito de consumo 	dummie prod Tarjeta de credito Tibapuntos 	dummie prod CDT	dummie prod Otro	dummie 2 asp Que sea rapida en la atencion y en los tramites	dummie 2 asp Que tenga una amplia red de agencias, agentes y cajeros.	dummie 2 Otro	dummie 2 asp Que ofrezca productos adaptados a sus necesidades	dummie 2 asp Que ofrezca tasas y comisiones competitivas.	dummie 2 asp Que tenga buena reputacion en el mercado.	dummie 2 asp Que cuente con programas de puntos y beneficios.	dummie 2 asp Que brinde informacion amigable.	dummie_otras_entidades_atienden_Bancolombia	dummie_otras_entidades_atienden_Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)	dummie_otras_entidades_atienden_Otro	dummie_otras_entidades_atienden_Davivienda	dummie_otras_entidades_atienden_Banco Caja Social	dummie_otras_entidades_atienden_Banco Popular	dummie_otras_entidades_atienden_Banco de Bogota	dummie_otras_entidades_atienden_Banco de Occidente	dummie_otras_entidades_atienden_Scotiabank Colpatria	dummie_otras_entidades_atienden_Banco Agrario de Colombia
31812	base_Tibamoa_42482022081213_27_21_4961	43777	37	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44785,72648	0	Cuenta de Ahorros/MCAmiga |	1 vez al mes	Recibir la nomina	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca productos adaptados a sus necesidades|	La informacion oportuna sobre productos y beneficios (Informacion clara)	Web	Chat Whatsapp	Chat Whatsapp	App	Chat Whatsapp	Correo electronico	Oficinas	2	3	10	10	7	2	2	2	1 comunicado al mes	Chat Whatsapp	Chat Whatsapp	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Menos de 1 anno	Banco Popular|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Popular		Las tasas y comisiones de los productos	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
32023	base_Tibamoa_42482022081213_27_21_5172	44587	34	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44786,10049	10	Cuenta de Ahorros/MCAmiga |	Dos veces por semana	Realizar pagos y transacciones	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|Que cuente con programas de puntos y beneficios.|	La informacion oportuna sobre productos y beneficios (Informacion clara)	App	App	Web	Corresponsales bancarios	App	Correo electronico	Oficinas	9	10	9	No uso este canal	7	No uso este canal	9	8	Entre 2 y 4 comunicados al mes	App	App	App	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Los canales digitales	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
32037	base_Tibamoa_42482022081213_27_21_5186	44683	36	MASCULINO	3	MILITAR	SOLTERO/A	31 - 40	Arquetipos	44785,71772	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	Dos veces por semana	Recibir la nomina	No tengo creditos de consumo	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca productos adaptados a sus necesidades|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	Banca en linea	Banca en linea	App	Banca en linea	Banca en linea	App	Chat Whatsapp	10	10	10	10	No uso este canal	10	8	No uso este canal	1 comunicado al mes	Correo electronico	Correo electronico	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Banco de Bogota|Banco Popular|Banco Caja Social|	Banco Tibamoa		Los canales digitales	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0
32074	base_Tibamoa_42482022081213_27_21_5223	41951	34	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44785,90943	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Aprovechar promociones y descuentos	No tengo creditos de consumo	Compras online	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|Que ofrezca tasas y comisiones competitivas.|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	Web	Web	App	App	App	App	Telefono (Call Center)	3	10	7	No uso este canal	No uso este canal	10	3	No uso este canal	Entre 2 y 4 comunicados al mes	Correo electronico	Chat Whatsapp	Chat Whatsapp	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Banco de Bogota|	Banco de Bogota		Facilidad para interactuar con los canales de atencion	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
32276	base_Tibamoa_42482022081213_27_21_5425	44456	38	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	31 - 40	Arquetipos	44785,78925	7	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Diario	Aprovechar promociones y descuentos	Realizar un emprendimiento	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca tasas y comisiones competitivas.|	Programas de puntos y beneficios. (Programas de fidelizacion)	App	App	App	App	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	7	8	7	7	No uso este canal	8	No uso este canal	No uso este canal	1 comunicado al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|Otro	Banco Tibamoa		Programa de puntos y alianzas	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
32313	base_Tibamoa_42482022081213_27_21_5462	44532	36	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	31 - 40	Arquetipos	44785,68825	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	No tengo creditos de consumo	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	App	App	App	App	App	No he vivido este momento	Oficinas	No uso este canal	10	No uso este canal	No uso este canal	No uso este canal	8	10	10	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Banco Caja Social|	Banco Caja Social		Las tasas y comisiones de los productos	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
32507	base_Tibamoa_42482022081213_27_21_5656	43742	39	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44785,945	9	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	No tengo creditos de consumo	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca tasas y comisiones competitivas.|	Programas de puntos y beneficios. (Programas de fidelizacion)	Banca en linea	Banca en linea	App	App	App	Chat Whatsapp	Chat Whatsapp	8	9	9	8	No conozco este canal	9	10	9	Mas de 4 comunicados al mes	Correo electronico	Chat Whatsapp	Chat Whatsapp	Adquirir otros productos con el Banco Tibamoa.	De 3 a 4 annos	Scotiabank Colpatria|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Scotiabank Colpatria		Las tasas y comisiones de los productos	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
32607	base_Tibamoa_42482022081213_27_21_5756	44694	34	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	31 - 40	Arquetipos	44785,69941	9	Tarjeta de credito Tibapuntos |	1 vez al mes	Aprovechar promociones y descuentos	Realizar una compra puntual	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que cuente con programas de puntos y beneficios.|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	Oficinas	Chat Whatsapp	Oficinas	Telefono (Call Center)	7	8	5	4	4	5	7	5	1 comunicado al mes	Telefono	Telefono	Telefono	Adquirir otros productos con el Banco Tibamoa.	De 5 a 6 annos	Bancolombia|	Bancolombia		Facilidad para interactuar con los canales de atencion	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
32623	base_Tibamoa_42482022081213_27_21_5772	42903	38	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44785,97547	10	Cuenta de Ahorros/MCAmiga |Otro	1 vez al mes	Recibir la nomina	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca tasas y comisiones competitivas.|	La informacion oportuna sobre productos y beneficios (Informacion clara)	Oficinas	Corresponsales bancarios	Corresponsales bancarios	App	Oficinas	No he vivido este momento	Oficinas	No uso este canal	10	10	10	No conozco este canal	10	10	10	1 comunicado al mes	Oficinas	Correo electronico	Oficinas	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 5 a 6 annos	Otro	Banco Tibamoa		Programa de puntos y alianzas	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
32855	base_Tibamoa_42482022081213_27_21_6004	44114	32	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44785,70065	9	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Recibir la nomina	Otro	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que sea rapida en la atencion y en los tramites|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	Banca en linea	Oficinas	Banca en linea	Oficinas	Oficinas	Oficinas	Oficinas	No uso este canal	4	No uso este canal	4	No uso este canal	9	No uso este canal	No uso este canal	1 comunicado al mes	Oficinas	No estoy interesado	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 1 a 2 annos	Davivienda|Banco de Occidente|	Banco Tibamoa		Otro	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
33062	base_Tibamoa_42482022081213_27_21_6211	43776	44	FEMENINO	3	COMERCIANTE	SOLTERO/A	41 - 50	Arquetipos	44785,94789	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |	Dos veces por semana	Recibir la nomina	Proyecto inmobiliario	No tengo tarjeta de credito Tibapuntos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca tasas y comisiones competitivas.|	La agilidad en tramites y atencion (Agilidad)	App	App	Chat Whatsapp	App	Chat Whatsapp	No he vivido este momento	Chat Whatsapp	No conozco este canal	10	No conozco este canal	9	No uso este canal	No uso este canal	No uso este canal	No uso este canal	1 comunicado al mes	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Los canales digitales	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
33113	base_Tibamoa_42482022081213_27_21_6262	44375	49	FEMENINO	3	PRESTADOR_DE_SERVICIOS	SOLTERO/A	41 - 50	Arquetipos	44785,7391	8	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	Realizar un viaje	Realizar pago de los servicios publicos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca tasas y comisiones competitivas.|	La agilidad en tramites y atencion (Agilidad)	Banca en linea	App	Chat Whatsapp	App	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	No uso este canal	9	8	8	No uso este canal	No uso este canal	9	No uso este canal	Entre 2 y 4 comunicados al mes	App	App	Chat Whatsapp	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Davivienda|Scotiabank Colpatria|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Scotiabank Colpatria		Las tasas y comisiones de los productos	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
33408	base_Tibamoa_42482022081213_27_21_6557	41789	47	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	41 - 50	Arquetipos	44786,32868	6	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |Otro	Dos veces por semana	Realizar pagos y transacciones	Realizar una compra puntual	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que sea rapida en la atencion y en los tramites|Que brinde informacion amigable.|	La agilidad en tramites y atencion (Agilidad)	Web	Oficinas	Web	Web	Web	Telefono	Web	7	8	7	2	2	7	5	8	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	App	Adquirir otros productos con el Banco Tibamoa.	Menos de 1 anno	Bancolombia|	Bancolombia		Los canales digitales	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
33493	base_Tibamoa_42482022081213_27_21_6642	44698	47	MASCULINO	3	COMERCIANTE	SOLTERO/A	41 - 50	Arquetipos	44785,73815	10	Credito de consumo |Tarjeta de credito Tibapuntos |	Nunca	No tengo cuenta de ahorro	Realizar un emprendimiento	Realizar compras cotidianas	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca productos adaptados a sus necesidades|	La agilidad en tramites y atencion (Agilidad)	Oficinas	Oficinas	Oficinas	Oficinas	Oficinas	Oficinas	Oficinas	No uso este canal	10	No uso este canal	No uso este canal	10	No uso este canal	10	No uso este canal	1 comunicado al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Bancolombia|	Bancolombia		Facilidad para interactuar con los canales de atencion	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
33519	base_Tibamoa_42482022081213_27_21_6668	44477	44	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	41 - 50	Arquetipos	44785,6953	7	Cuenta de Ahorros/MCAmiga |	Dos veces por semana	Realizar pagos y transacciones	No tengo creditos de consumo	Aprovechar promociones y descuentos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca tasas y comisiones competitivas.|	Ofrecimiento personalizado de productos (Personalizacion)	Web	Banca en linea	Web	Web	Web	Telefono	Telefono (Call Center)	No uso este canal	6	No uso este canal	7	No uso este canal	No uso este canal	8	No uso este canal	Entre 2 y 4 comunicados al mes	Web	Web	Web	Adquirir otros productos con el Banco Tibamoa.	De 1 a 2 annos	Bancolombia|	Bancolombia		Los canales digitales	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
33700	base_Tibamoa_42482022081213_27_21_6849	43419	48	FEMENINO	3	INDEPENDIENTE	SOLTERO/A	41 - 50	Arquetipos	44785,69818	9	Tarjeta de credito Tibapuntos |Otro	1 vez al mes	Aprovechar promociones y descuentos	Realizar una compra puntual	Compras online	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca tasas y comisiones competitivas.|	La agilidad en tramites y atencion (Agilidad)	Web	App	App	App	App	Telefono	Telefono (Call Center)	9	8	9	No uso este canal	9	9	7	7	1 comunicado al mes	Correo electronico	Correo electronico	App	Adquirir otros productos con el Banco Tibamoa.	De 3 a 4 annos	Otro	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)	Nubank	Las tasas y comisiones de los productos	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
33797	base_Tibamoa_42482022081213_27_21_6946	41963	47	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	41 - 50	Arquetipos	44785,88811	8	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	No tengo creditos de consumo	Realizar pagos o compras inesperadas	Prefiero ser yo quien busque la informacion en el momento que la necesito	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que sea rapida en la atencion y en los tramites|	Estabilidad en las plataformas digitales (Estabilidad)	App	Oficinas	Correo electronico	App	App	Oficinas	Telefono (Call Center)	8	9	8	2	No conozco este canal	7	8	8	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	No hacer nada al respecto	De 3 a 4 annos	Scotiabank Colpatria|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Programa de puntos y alianzas	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
